,1,2,3,4,5,6,7,8,9,10,11,12,13
99,1081000059,2019/10/05 13:59:46,已派工,PC,第二工務大隊,王彝秋,鋪面正常,柳營區,鋪面,鋪面正常,,臺南市市道165線(5K+454~37K+500)(含六甲165線與174線共線路段)、市道172線(15K+550~43K+000)、市道172甲線(全)、市道172乙線(全) 、市道175線(全)及甲方指定區域。,經度:120.310952079549 緯度:23.2782090554351X_97坐標:179508.547116534 Y_97坐標:2575258.09018589
100,1081000058,2019/10/05 13:59:32,已派工,PC,第二工務大隊,王彝秋,鋪面正常,柳營區,鋪面,鋪面正常,,支援 臺南市市道171線(全)、市道171甲線(全)、市道171乙線(全)、市道174線(全) (不含六甲165線與174線共線路段)及甲方指定區域。,經度:120.310978235996 緯度:23.2781660373021X_97坐標:179511.200438411 Y_97坐標:2575253.31353682
101,1081000057,2019/10/05 10:45:06,已派工,PC,第一工務大隊,吳建中,路面掏空,安南區,鋪面,路面掏空,,郡安路五段178巷114號搶修,經度:120.195793831418 緯度:23.0266216510583X_97坐標:167573.286901194 Y_97坐標:2547457.30832275
102,1081000056,2019/10/04 18:53:19,傳送派工單給包商,PC,養護工程科一股,陳明照,其他正常,東區,其他,其他正常,,四維地下道,經度:120.212449220537 緯度:22.9945397631726X_97坐標:169261.357713233 Y_97坐標:2543895.27088926
103,1081000055,2019/10/04 17:41:19,已派工,PC,第二工務大隊,陳佩吟,機關駐點、綠帶、公共設施、垃圾清潔、澆水,官田區,每月例行性,機關駐點、綠帶、公共設施、垃圾清潔、澆水,,108年度市道171及174線等景觀綠美化維護工程開口契約,經度:120.40212830286 緯度:23.2314720082626X_97坐標:188815.046115515 Y_97坐標:2570040.9963498
104,1081000054,2019/10/04 17:40:22,已派工,PC,第二工務大隊,陳佩吟,機關駐點、綠帶、公共設施、垃圾清潔、澆水,下營區,每月例行性,機關駐點、綠帶、公共設施、垃圾清潔、澆水,,108年度市道171、171甲、171乙及174線等景觀綠美化維護工程開口契約,經度:120.249432792807 緯度:23.2337215316184X_97坐標:173189.237443993 Y_97坐標:2570362.65299069
105,1081000053,2019/10/04 16:58:50,傳送派工單給包商,PC,公園管理科二股,林港竣,鋪面整修,鹽水區,步道,鋪面整修,108.10.03,月津港,經度:120.268384631979 緯度:23.318132377195X_97坐標:175175.955072405 Y_97坐標:2579700.67139892
106,1081000052,2019/10/04 16:58:39,包商回覆預定數量(for承辦),PC,公園管理科二股,林港竣,路樹傾倒扶正,新營區,行道樹,路樹傾倒扶正,108.10.03,大草皮,經度:120.315535225189 緯度:23.3093114836459X_97坐標:179993.702748605 Y_97坐標:2578700.23057466
107,1081000051,2019/10/04 15:30:12,已派工,PC,第二工務大隊,陳佩吟,灌木叢整理修剪及運棄,六甲區,灌木及草花,灌木叢整理修剪及運棄,,108年度市道171、171甲、171乙及174線等景觀綠美化維護工程開口契約,經度:120.321908464269 緯度:23.2379241055862X_97坐標:180608.601336053 Y_97坐標:2570791.57184119
108,1081000050,2019/10/04 13:39:44,已派工,PC,第三工務大隊,劉創吉吉,中央分隔島修繕,西港區,其它設施,中央分隔島修繕,,市道173線等13條市道、區道路,經度:120.262084887844 緯度:23.0197859752617X_97坐標:174364.215186658 Y_97坐標:2546664.55776827
109,1081000049,2019/10/04 11:58:38,完工通報(至承辦),PC,第二工務大隊,王彝秋,路面坑洞,柳營區,鋪面,路面坑洞,支援南316線1K+400,支援南316線1K+400,經度:120.310155583683 緯度:23.2766431353137X_97坐標:179426.235596019 Y_97坐標:2575085.06397532
110,1081000046,2019/10/04 11:58:14,完工通報(至承辦),PC,第二工務大隊,王彝秋,鋪面正常,六甲區,鋪面,鋪面正常,支援174線36K+500,支援174線36K+500,經度:120.406904286145 緯度:23.2338735851164X_97坐標:189304.908447966 Y_97坐標:2570304.94388965
111,1081000045,2019/10/04 11:58:05,完工通報(至承辦),PC,第二工務大隊,王彝秋,鋪面正常,東山區,鋪面,鋪面正常,165線21K+400(吉貝耍),165線21K+400(吉貝耍),經度:120.385227077524 緯度:23.2941364461886X_97坐標:187114.773513002 Y_97坐標:2576987.74163347
112,1081000044,2019/10/04 11:55:36,完工通報(至承辦),PC,第二工務大隊,王彝秋,鋪面正常,白河區,鋪面,鋪面正常,175線沿線,175線沿線,經度:120.503784561973 緯度:23.3421678501724X_97坐標:199260.506954705 Y_97坐標:2582260.25441744
113,1081000043,2019/10/04 11:55:23,完工通報(至承辦),PC,第二工務大隊,王彝秋,路面坑洞,白河區,鋪面,路面坑洞,165線9K+700,165線9K+700,經度:120.4309183191 緯度:23.3790005640606X_97坐標:191825.625940206 Y_97坐標:2586366.62062518
114,1081000042,2019/10/04 11:54:36,完工通報(至承辦),PC,第二工務大隊,王彝秋,水溝,白河區,排水設施,水溝,175線0K+900,175線0K+900,經度:120.503954926292 緯度:23.3387067999735X_97坐標:199276.612792879 Y_97坐標:2581876.91591809
115,1081000041,2019/10/04 09:28:10,包商回覆預定數量(for承辦),PC,第三工務大隊,陳緯剛,邊坡滑動、崩落,左鎮區,路基及邊坡,邊坡滑動、崩落,,左鎮區南171-1線,經度:120.397352976276 緯度:23.0417557423618X_97坐標:188239.506390722 Y_97坐標:2549034.00507301
116,1081000040,2019/10/04 09:27:54,包商回覆預定數量(for承辦),PC,第三工務大隊,陳緯剛,機關駐點、綠帶、公共設施、垃圾清潔、澆水,歸仁區,每月例行性,機關駐點、綠帶、公共設施、垃圾清潔、澆水,,高鐵站區,經度:120.284152850542 緯度:22.9239593381758X_97坐標:176574.502456176 Y_97坐標:2536041.62809864
117,1081000039,2019/10/04 09:27:06,包商回覆預定數量(for承辦),PC,第三工務大隊,陳緯剛,路面坑洞,新化區,鋪面,路面坑洞,,台南市全區,經度:120.310844391492 緯度:23.0384853166956X_97坐標:179371.9476344 Y_97坐標:2548710.96177064
118,1081000038,2019/10/04 09:03:38,傳送派工單給包商,PC,養護工程科一股,陳明照,其他正常,北區,其他,其他正常,,大港觀海橋,經度:120.184464278886 緯度:23.0118752886349X_97坐標:166402.925954703 Y_97坐標:2545830.70184345
119,1081000037,2019/10/03 16:59:35,已派工,PC,第一工務大隊,吳建中,鋪面正常,安南區,鋪面,鋪面正常,,開安路198號前等四處搶修,經度:120.225142785842 緯度:23.0507966963313X_97坐標:170595.693086106 Y_97坐標:2550118.25024299
120,1081000036,2019/10/03 16:03:14,已派工,PC,養護工程科二股,劉英君,路面塌陷,善化區,路基及邊坡,路面塌陷,,善化區西拉雅大道路面塌陷搶修工程,經度:120.309516909849 緯度:23.1088651163462X_97坐標:179272.70858721 Y_97坐標:2556505.43196787
121,1081000032,2019/10/03 13:48:51,已派工,PC,養護工程科一股,鄭世衡,路面破(龜)裂,佳里區,鋪面,路面破(龜)裂,,佳里區.路面破裂共2件,經度:120.175197132341 緯度:23.1569404896276X_97坐標:165543.626030819 Y_97坐標:2561900.84582593
122,1081000031,2019/10/03 09:37:09,已派工,PC,公園管理科二股,林港竣,機關駐點、綠帶、公共設施、垃圾清潔、澆水,新營區,每月例行性,機關駐點、綠帶、公共設施、垃圾清潔、澆水,,南瀛綠都心公園及月津港公園,經度:120.315229429209 緯度:23.3100460828097X_97坐標:179962.81 Y_97坐標:2578781.73
123,1081000030,2019/10/03 09:30:28,傳送派工單給包商,PC,公園管理科二股,林港竣,路樹修剪及運棄(裁剪),東山區,行道樹,路樹修剪及運棄(裁剪),,東山區南100-1,經度:120.391124174447 緯度:23.328117666939X_97坐標:187733.83 Y_97坐標:2580748.33
124,1081000029,2019/10/02 17:52:22,完工登錄(至承辦),PC,公園管理科一股,呂坤信,路燈維修,東區,照明異常,路燈維修,,東榮街59號邊巷內,經度:120.215318047126 緯度:22.9897667477267X_97坐標:169552.651037169 Y_97坐標:2543365.13020489
125,1081000028,2019/10/02 17:52:15,完工登錄(至承辦),PC,公園管理科一股,呂坤信,路燈維修,北區,照明異常,路燈維修,,公園路918巷43號,經度:120.214832754342 緯度:23.0153862395611X_97坐標:169518.089385318 Y_97坐標:2546202.50519854
126,1081000027,2019/10/02 17:35:20,完工通報核准,PC,公園管理科二股,戴佳男,路燈維修,新營區,照明異常,路燈維修,108/09/30,新南里,經度:120.288791406648 緯度:23.3052950219128X_97坐標:177256.095343613 Y_97坐標:2578268.6186666
127,1081000026,2019/10/02 17:35:12,完工通報核准,PC,公園管理科二股,戴佳男,路燈維修,鹽水區,照明異常,路燈維修,108/09/30,竹埔里,經度:120.232138731405 緯度:23.2652357119962X_97坐標:171437.807279824 Y_97坐標:2573861.8904031
128,1081000025,2019/10/02 17:35:02,完工通報核准,PC,公園管理科二股,戴佳男,路燈維修,東山區,照明異常,路燈維修,108/09/30,三榮里,經度:120.385249735406 緯度:23.3116606285671X_97坐標:187125.328627302 Y_97坐標:2578928.38777423
129,1081000024,2019/10/02 17:34:55,完工通報核准,PC,公園管理科二股,戴佳男,路燈維修,柳營區,照明異常,路燈維修,108/09/30,士林里,經度:120.307758879068 緯度:23.2760770591983X_97坐標:179180.735897653 Y_97坐標:2575023.5440609
130,1081000023,2019/10/02 15:51:19,傳送派工單給包商,PC,第一工務大隊,鄭巧筠,草花整理割草,南區,灌木及草花,草花整理割草,,東區及南區等,經度:120.216709366702 緯度:22.9500125726625X_97坐標:169671.81 Y_97坐標:2538962
131,1081000022,2019/10/02 15:50:29,包商回覆預定數量(for承辦),PC,第一工務大隊,鄭巧筠,草花整理割草,安南區,灌木及草花,草花整理割草,,安南區等,經度:120.232152370828 緯度:23.0580614781308X_97坐標:171318.26 Y_97坐標:2550918.97
132,1081000021,2019/10/02 15:49:29,傳送派工單給包商,PC,第一工務大隊,鄭巧筠,路樹修剪及運棄(疏剪),南區,行道樹,路樹修剪及運棄(疏剪),,東區及南區等,經度:120.204995304611 緯度:22.9927265663067X_97坐標:168496.07 Y_97坐標:2543698.6
133,1081000020,2019/10/02 15:28:09,完工通報核准,PC,公園管理科一股,林忠毅,維修,南區,照明,維修,,水萍塭公園兒童遊戲區域,經度:120.194394242299 緯度:22.9870412916511X_97坐標:167405.7413319 Y_97坐標:2543074.9405701
134,1081000019,2019/10/02 15:27:08,包商回覆預定數量(for承辦),PC,公園管理科一股,林忠毅,維修,南區,照明,維修,,水萍塭公園靠近金華路,經度:120.192140372919 緯度:22.9853602088363X_97坐標:167173.628958596 Y_97坐標:2542890.04745815
135,1081000018,2019/10/02 15:02:29,包商回覆預定數量(for承辦),PC,第一工務大隊,鄭巧筠,路樹修剪及運棄(疏剪),安南區,行道樹,路樹修剪及運棄(疏剪),,安南區等,經度:120.17122035283 緯度:23.0280574334718X_97坐標:165055.42 Y_97坐標:2547630.35
136,1081000017,2019/10/02 11:54:21,傳送派工單給包商,PC,第三工務大隊,劉芃緯,機關駐點、綠帶、公共設施、垃圾清潔、澆水,麻豆區,每月例行性,機關駐點、綠帶、公共設施、垃圾清潔、澆水,市道173等3條道路景觀以及312區道,西港區、佳里區等區域,經度:120.259851749822 緯度:23.192473229539X_97坐標:174232.263237127 Y_97坐標:2565789.24734653
137,1081000016,2019/10/02 09:21:04,包商退回,PC,公園管理科二股,林港竣,木棧設施損壞,鹽水區,設施,木棧設施損壞,,月津港公園,經度:120.270585486153 緯度:23.3163084487616X_97坐標:175400.032138612 Y_97坐標:2579497.5469166
138,1081000015,2019/10/02 08:27:28,已派工,PC,第一工務大隊,吳建中,蓋版損壞,安南區,排水設施,蓋版損壞,,怡安路二段與安中路一段等三處搶修,經度:120.19186165002 緯度:23.0453648307766X_97坐標:167181.698239269 Y_97坐標:2549535.16769141
139,1081000014,2019/10/01 16:58:15,結案,PC,養護工程科一股,鄭世衡,人手孔周圍沉陷或損壞,永康區,鋪面,人手孔周圍沉陷或損壞,,永康區 永大路二段,經度:120.26122282426 緯度:23.023617704185X_97坐標:174277.990697852 Y_97坐標:2547089.32749098
140,1081000013,2019/10/01 16:52:17,結案,PC,養護工程科一股,鄭世衡,人手孔周圍沉陷或損壞,永康區,鋪面,人手孔周圍沉陷或損壞,,永康區:大灣東路及永大路二段,經度:120.259564437393 緯度:23.0012294986026X_97坐標:174095.47948119 Y_97坐標:2544610.92540394
141,1081000012,2019/10/01 16:27:06,結案,PC,養護工程科一股,鄭世衡,人手孔周圍沉陷或損壞,永康區,鋪面,人手孔周圍沉陷或損壞,,永康區 大灣路及民族路,經度:120.26652167299 緯度:23.0079051908388X_97坐標:174812.414788756 Y_97坐標:2545346.60227923
142,1081000011,2019/10/01 16:21:54,已派工,PC,公園管理科二股,李玟璇,機關駐點、綠帶、公共設施、垃圾清潔、澆水,善化區,每月例行性,機關駐點、綠帶、公共設施、垃圾清潔、澆水,,公滯10,經度:120.304336576579 緯度:23.1125797656802X_97坐標:178744.02127644 Y_97坐標:2556919.31229909
143,1081000010,2019/10/01 16:12:30,結案,PC,養護工程科一股,鄭世衡,人手孔周圍沉陷或損壞,永康區,鋪面,人手孔周圍沉陷或損壞,,永康區 大灣路,經度:120.267927824729 緯度:23.0074143472825X_97坐標:174956.290940485 Y_97坐標:2545291.52596822
144,1081000009,2019/10/01 15:54:04,結案,PC,養護工程科一股,鄭世衡,人手孔周圍沉陷或損壞,永康區,鋪面,人手孔周圍沉陷或損壞,,永康區 大灣路、官田區 興隆街、北區 北門路二段及台南火車站、南區 南門路及健康路二段、新營區 隋唐街、東區 崇德路,經度:120.26135745809 緯度:23.0007453368141X_97坐標:174279.024999092 Y_97坐標:2544556.38248413
145,1081000008,2019/10/01 14:23:53,包商回覆預定數量(for承辦),PC,第二工務大隊,李姵芳,植栽等其他妨礙行車安全狀況半車道,白河區,路面狀況,植栽等其他妨礙行車安全狀況半車道,市道165線(15K+500)青葉橋,市道165線(15K+500)青葉橋,經度:120.40798214832 緯度:23.3394978175113X_97坐標:189462.997074845 Y_97坐標:2582001.43251825
146,1081000007,2019/10/01 14:16:02,結案,PC,養護工程科一股,鄭世衡,人手孔周圍沉陷或損壞,北區,鋪面,人手孔周圍沉陷或損壞,,北區西門路四段、麻豆區磚子井.安業、東區東豐路、新化區新灣橋、北區海佃路、,經度:120.209974579053 緯度:23.0153377122382X_97坐標:169020.061568227 Y_97坐標:2546199.80790077
147,1081000006,2019/10/01 14:07:15,結案,PC,養護工程科一股,鄭世衡,人手孔周圍沉陷或損壞,佳里區,鋪面,人手孔周圍沉陷或損壞,,東區 東門路一二段、南區健康路二段.國民路、佳里區仁愛路、麻豆區苓子林,經度:120.179332708527 緯度:23.1537356150702X_97坐標:165965.112699902 Y_97坐標:2561543.53682651
148,1081000005,2019/10/01 13:58:08,結案,PC,養護工程科一股,鄭世衡,人手孔周圍沉陷或損壞,中西區,鋪面,人手孔周圍沉陷或損壞,,中西區 開山路、仁德區 中山路、中西區 西門路.民生路一段、東區 崇德路、下營區 和平街、 麻豆區 磚子井,經度:120.197619184516 緯度:22.9872047251694X_97坐標:167736.490685153 Y_97坐標:2543091.22718618
149,1081000004,2019/10/01 13:54:58,結案,PC,養護工程科一股,鄭世衡,人手孔周圍沉陷或損壞,佳里區,鋪面,人手孔周圍沉陷或損壞,,佳里區 延平路 永康區 中正路,經度:120.178551257691 緯度:23.1670709228082X_97坐標:165893.417682669 Y_97坐標:2563020.78103717
150,1081000003,2019/10/01 10:32:51,結案,PC,第二工務大隊,陳佩吟,路樹修剪及運棄(疏剪),學甲區,行道樹,路樹修剪及運棄(疏剪),,108年度市道171、171甲、171乙及174線等景觀綠美化維護工程開口契約,經度:120.20754176162 緯度:23.2387898514528X_97坐標:168905.11647967 Y_97坐標:2570946.71139851
151,1081000002,2019/10/01 10:30:18,結案,PC,第二工務大隊,陳佩吟,不良木移除,六甲區,行道樹,不良木移除,,108年度市道171及174線等景觀綠美化維護工程開口契約,經度:120.331678743057 緯度:23.2214009860661X_97坐標:181600.039825789 Y_97坐標:2568957.14335327
152,1081000001,2019/10/01 08:35:25,完工通報核准,PC,公園管理科二股,戴佳男,路燈維修,六甲區,照明異常,路燈維修,108/09/30,龍湖里,經度:120.336988878497 緯度:23.2221488250481X_97坐標:182143.905234312 Y_97坐標:2569037.47019109
153,1080900556,2019/09/30 17:12:30,結案,PC,公園管理科一股,林雨靜,辦公室設備正常,安平區,辦公室設備,辦公室設備正常,,五期苗圃,經度:120.18384823015 緯度:22.9860515400607X_97坐標:166323.857366779 Y_97坐標:2542971.31135967
154,1080900555,2019/09/30 10:11:07,錄案,PC,公園管理科一股,林雨靜,辦公室設備正常,安平區,辦公室設備,辦公室設備正常,,五期苗圃,經度:120.183952602458 緯度:22.9861137954689X_97坐標:166334.597011363 Y_97坐標:2542978.14603367
155,1080900554,2019/09/30 09:04:23,退回預定數量(承辦退回),PC,公園管理科一股,林忠毅,安全處理,南區,照明,安全處理,,水萍塭公園景觀燈倒塌,經度:120.193269249297 緯度:22.9864650037536X_97坐標:167290.045858097 Y_97坐標:2543011.7560349
